item_id,item_type,source_table,source_id,item_label,current_value,knowledge_status,knowledge_method,evidence_level,recommended_sources,rationale,direct_expert_validation,optional_expert_review
KVI-0319,condition_ingredient_rule,condition_ingredient_rules.csv,4,kemerahan -> soothing,caution=fragrance_risk; priority=9,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0320,condition_ingredient_rule,condition_ingredient_rules.csv,5,skin_barrier_terganggu -> barrier_repair,caution=barrier_caution; priority=10,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0321,condition_ingredient_rule,condition_ingredient_rules.csv,6,kusam -> brightening,caution=photosensitivity_caution; priority=7,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0322,condition_ingredient_rule,condition_ingredient_rules.csv,7,bekas_jerawat_ringan -> brightening,caution=photosensitivity_caution; priority=7,source_documented,trusted_source_literature_review,rule_engine_design,COSMILE;CosmeticsInfo;curated literature synthesis,Mapping kondisi ke benefit/risk dibuat untuk menghubungkan kebutuhan kulit dengan tag ingredient.,not_performed,available_if_required
KVI-0323,fuzzy_rule,fuzzy_rules_seed.json,R1,Kulit berminyak dan berjerawat membutuhkan oil-control dan acne-care dengan dukungan soothing.,"if={""oiliness"": ""high"", ""acne"": ""high""}; then={""oil_control_need"": ""high"", ""acne_care_need"": ""high"", ""soothing_need"": ""medium"", ""irritation_risk"": ""medium""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0324,fuzzy_rule,fuzzy_rules_seed.json,R2,Kulit kering membutuhkan hidrasi dan barrier support tinggi.,"if={""dryness"": ""high""}; then={""hydration_need"": ""high"", ""barrier_repair_need"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0325,fuzzy_rule,fuzzy_rules_seed.json,R3,Sensitivitas tinggi menaikkan kebutuhan soothing dan risiko iritasi.,"if={""sensitivity"": ""high""}; then={""soothing_need"": ""high"", ""irritation_risk"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0326,fuzzy_rule,fuzzy_rules_seed.json,R4,Acne dengan sensitivitas tinggi perlu acne-care lebih hati-hati.,"if={""acne"": ""high"", ""sensitivity"": ""high""}; then={""acne_care_need"": ""medium"", ""soothing_need"": ""high"", ""irritation_risk"": ""high"", ""exfoliation_caution"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0327,fuzzy_rule,fuzzy_rules_seed.json,R5,Barrier terganggu memprioritaskan barrier repair dan membatasi eksfoliasi.,"if={""barrier_damage"": ""high""}; then={""barrier_repair_need"": ""high"", ""hydration_need"": ""high"", ""exfoliation_caution"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0328,fuzzy_rule,fuzzy_rules_seed.json,R6,Kulit berminyak dengan sensitivitas rendah dapat menerima oil-control lebih aktif.,"if={""oiliness"": ""high"", ""sensitivity"": ""low""}; then={""oil_control_need"": ""high"", ""acne_care_need"": ""medium""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0329,fuzzy_rule,fuzzy_rules_seed.json,R7,Kulit kering sensitif perlu hidrasi barrier repair dan soothing.,"if={""dryness"": ""high"", ""sensitivity"": ""high""}; then={""hydration_need"": ""high"", ""barrier_repair_need"": ""high"", ""soothing_need"": ""high"", ""irritation_risk"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0330,fuzzy_rule,fuzzy_rules_seed.json,R8,Kulit kusam dengan sensitivitas rendah dapat memakai brightening lebih aktif.,"if={""dullness"": ""high"", ""sensitivity"": ""low""}; then={""brightening_need"": ""high"", ""exfoliation_caution"": ""medium""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0331,fuzzy_rule,fuzzy_rules_seed.json,R9,Kulit kusam sensitif tetap butuh brightening namun lebih hati-hati.,"if={""dullness"": ""high"", ""sensitivity"": ""high""}; then={""brightening_need"": ""medium"", ""exfoliation_caution"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0332,fuzzy_rule,fuzzy_rules_seed.json,R10,Profil seimbang tetap membutuhkan basic hydration.,"if={""oiliness"": ""low"", ""dryness"": ""low"", ""acne"": ""low"", ""sensitivity"": ""low""}; then={""hydration_need"": ""medium"", ""irritation_risk"": ""low""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0333,fuzzy_rule,fuzzy_rules_seed.json,R11,Acne dan sensitivitas sedang membutuhkan balancing antara acne-care dan soothing.,"if={""acne"": ""medium"", ""sensitivity"": ""medium""}; then={""acne_care_need"": ""medium"", ""soothing_need"": ""medium"", ""irritation_risk"": ""medium""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0334,fuzzy_rule,fuzzy_rules_seed.json,R12,Acne dengan barrier terganggu memprioritaskan barrier repair.,"if={""acne"": ""high"", ""barrier_damage"": ""high""}; then={""acne_care_need"": ""medium"", ""barrier_repair_need"": ""high"", ""exfoliation_caution"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0335,fuzzy_rule,fuzzy_rules_seed.json,R13,Kemerahan dimapping ke sensitivitas dan memicu penalti fragrance.,"if={""sensitivity"": ""high""}; then={""soothing_need"": ""high"", ""irritation_risk"": ""high"", ""fragrance_penalty"": ""high""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0336,fuzzy_rule,fuzzy_rules_seed.json,R14,Kondisi berminyak sekaligus kering memerlukan hidrasi tanpa oil-control berlebihan.,"if={""oiliness"": ""high"", ""dryness"": ""high""}; then={""hydration_need"": ""high"", ""oil_control_need"": ""medium""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0337,fuzzy_rule,fuzzy_rules_seed.json,R15,Sensitivitas dan barrier damage rendah menurunkan risiko iritasi awal.,"if={""sensitivity"": ""low"", ""barrier_damage"": ""low""}; then={""irritation_risk"": ""low""}",source_documented,trusted_source_literature_review,source_documented_rule,fuzzy Mamdani method;skincare domain literature;curated rule synthesis,Rule fuzzy Mamdani menerjemahkan pengetahuan berbasis sumber ke kebutuhan kandungan dan kehati-hatian.,not_performed,available_if_required
KVI-0338,routine_template,routine_templates.json,oily_acne_prone,oily_acne_prone,"look_for=Niacinamide, Zinc PCA, Panthenol, Glycerin, Salicylic Acid rendah; caution=Fragrance jika sensitif, Eksfoliant kuat jika barrier terganggu",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0339,routine_template,routine_templates.json,dry_dehydrated,dry_dehydrated,"look_for=Glycerin, Sodium Hyaluronate, Urea, Ceramide NP, Squalane; caution=Alcohol denat, Eksfoliasi terlalu sering",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0340,routine_template,routine_templates.json,sensitive_redness,sensitive_redness,"look_for=Panthenol, Allantoin, Centella Asiatica Extract, Madecassoside, Beta-Glucan; caution=Fragrance, Essential oil, Menthol, Eksfoliant kuat",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0341,routine_template,routine_templates.json,barrier_damage,barrier_damage,"look_for=Ceramide NP, Cholesterol, Panthenol, Petrolatum, Squalane; caution=Strong exfoliant, Alcohol denat, Fragrance",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0342,routine_template,routine_templates.json,dullness_brightening,dullness_brightening,"look_for=Niacinamide, Ascorbyl Glucoside, Alpha-Arbutin, Licorice Root Extract, Tranexamic Acid; caution=Photosensitivity, Eksfoliant kuat pada kulit sensitif",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0343,routine_template,routine_templates.json,normal_basic,normal_basic,"look_for=Glycerin, Panthenol, Niacinamide, Squalane; caution=Tambahkan active secara bertahap",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
KVI-0344,routine_template,routine_templates.json,combination_skin,combination_skin,"look_for=Niacinamide, Glycerin, Panthenol, Green Tea Extract; caution=Over-exfoliation, Produk terlalu drying pada area kering",source_documented,trusted_source_literature_review,source_supported_seed,COSMILE;CosmeticsInfo;curated literature synthesis,"Template routine bersifat edukatif dan berbasis kandungan, bukan instruksi medis atau rekomendasi produk.",not_performed,available_if_required
